src_user,n_events,n_distinct_hosts,n_remote_logons,remote_ratio,is_anomalous,anomaly_score,Calculated_Risk
C4386$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4335$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4337$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4345$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4347$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4348$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
U726@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4365$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4367$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4319$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4323$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4325$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4330$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C764$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4278$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4287$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4293$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4295$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4297$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4299$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4301$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4306$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4308$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4251$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4257$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C426$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4265$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4276$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4217$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4219$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4225$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4230$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4233$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4235$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4237$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4241$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4243$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4245$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4248$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4189$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C108$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
U677@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
U685@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4193$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4195$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4198$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C42$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4204$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4208$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4212$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C783$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4161$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4163$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4176$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4135$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4138$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4140$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4152$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4102$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4114$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4116$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4118$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4120$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4125$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4127$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4129$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4075$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4077$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4079$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4081$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4083$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4085$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4089$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4091$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4097$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4098$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C41$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4047$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4049$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4051$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4064$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4069$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C80$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C805$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C808$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4020$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4029$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4036$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4040$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C4042$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3995$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3997$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C401$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3965$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3967$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3969$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3971$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3978$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3983$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3984$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3986$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3988$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3990$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C821$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3933$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3945$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3947$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3949$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3953$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3957$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3904$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3912$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3914$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3919$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3924$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3926$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
U570@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
U571@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3928$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3931$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3871$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3878$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3881$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3884$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3895$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3848$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3860$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3863$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3868$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3869$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3822$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3826$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3837$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C384$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3842$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
U518@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C115$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C833$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C834$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3794$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3799$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3804$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3806$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3808$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3813$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3818$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3763$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3765$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3770$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3772$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3774$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3780$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3782$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3787$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3791$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3743$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3746$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C375$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3752$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3753$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3756$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3710$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3719$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3720$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3722$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3726$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3730$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
U45@C1106,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
U45@C1504,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3734$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3736$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3698$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3701$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3654$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C366$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3672$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3675$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3620$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3629$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3635$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C1201$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C1203$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3637$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C862$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3599$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C36$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3573$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3576$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3578$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3589$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C359$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C883$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3550$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3559$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C356$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3561$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3563$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3565$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C353$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3530$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C1221$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C89$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C35$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3501$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3513$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3515$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3476$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3486$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3492$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3444$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3451$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3455$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C1237$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3462$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3433$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3434$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3437$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3438$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3440$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3393$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3405$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3368$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3370$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3371$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3375$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3381$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3388$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
U405@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
U415@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3334$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3346$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3348$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3350$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3354$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3356$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3359$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3315$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3320$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3322$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3324$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3329$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3331$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3283$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3284$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3287$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3290$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3301$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3305$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3261$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3263$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3264$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3274$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3277$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3281$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3227$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3232$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3245$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3247$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3252$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3254$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C1302$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C1309$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C1278$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C1280$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3206$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3208$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3214$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3217$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3223$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3226$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3174$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3193$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3196$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3150$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3151$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3153$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3156$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3163$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3165$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3167$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
U392@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C926$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C93$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3128$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3132$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3137$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3141$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3145$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3105$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3110$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3120$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3122$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3075$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3078$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3091$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3094$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C1317$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C94$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3050$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3052$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3055$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
C3056$@DOM1,4,1,0,0.0,False,0.1786706280930113,1.7867062809301129
