src_user,n_events,n_distinct_hosts,n_remote_logons,remote_ratio,is_anomalous,anomaly_score
ANONYMOUS LOGON@C4096,1,1,0,0.0,False,0.1599738668733292
ANONYMOUS LOGON@C4289,1,1,0,0.0,False,0.1599738668733292
ANONYMOUS LOGON@C457,98,1,0,0.0,True,-0.16491865006218231
ANONYMOUS LOGON@C46,13,1,0,0.0,True,-0.01725691137317764
ANONYMOUS LOGON@C466,1,1,0,0.0,False,0.1599738668733292
ANONYMOUS LOGON@C467,86,1,0,0.0,True,-0.15871833528968415
ANONYMOUS LOGON@C528,25,1,0,0.0,True,-0.06218107199450207
ANONYMOUS LOGON@C529,77,1,0,0.0,True,-0.1502228206948536
ANONYMOUS LOGON@C585,1,1,0,0.0,False,0.1599738668733292
ANONYMOUS LOGON@C586,847,1,0,0.0,True,-0.2709737491035976
ANONYMOUS LOGON@C5919,61,1,0,0.0,True,-0.11623431786005267
ANONYMOUS LOGON@C612,72,1,0,0.0,True,-0.14834893795722714
ANONYMOUS LOGON@C625,38,1,0,0.0,True,-0.09663209687246543
ANONYMOUS LOGON@C743,7,1,0,0.0,False,0.05313022515510851
C1$@DOM1,4,1,0,0.0,False,0.17867062809301132
C100$@DOM1,6,2,0,0.0,False,0.1410052412851024
C1000$@DOM1,2,1,0,0.0,False,0.1641316363781049
C1001$@DOM1,5,2,0,0.0,False,0.15863824954069683
C1002$@DOM1,5,2,0,0.0,False,0.15863824954069683
C1004$@DOM1,30,6,0,0.0,False,0.010084875939083915
C1005$@DOM1,4,1,0,0.0,False,0.17867062809301132
C1008$@DOM1,19,3,0,0.0,False,0.04320735631159084
C1009$@DOM1,6,2,0,0.0,False,0.1410052412851024
C101$@DOM1,195,13,0,0.0,True,-0.25469629103765623
C1011$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1012$@DOM1,8,3,0,0.0,False,0.07222243997980987
C1014$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1015$@DOM1,36,7,0,0.0,True,-0.04946101276089543
C1016$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1017$@DOM1,5,2,0,0.0,False,0.15863824954069683
C1018$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1019$@DOM1,7,2,0,0.0,False,0.11426715145421151
C102$@DOM1,29,5,0,0.0,False,0.04123469880352604
C1020$@DOM1,5,2,0,0.0,False,0.15863824954069683
C1021$@DOM1,5,2,0,0.0,False,0.15863824954069683
C1022$@DOM1,4,1,0,0.0,False,0.17867062809301132
C1023$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1024$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1025$@DOM1,38,3,0,0.0,True,-0.024686555507140273
C1026$@DOM1,32,5,0,0.0,False,0.03102753123536295
C1027$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1028$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1029$@DOM1,5,2,0,0.0,False,0.15863824954069683
C1030$@DOM1,5,2,0,0.0,False,0.15863824954069683
C1031$@DOM1,4,2,0,0.0,False,0.13662129930338773
C1032$@DOM1,3,2,0,0.0,False,0.11860981593634684
C1033$@DOM1,10,3,0,0.0,False,0.07965672206982632
C1034$@DOM1,5,2,0,0.0,False,0.15863824954069683
C1035$@DOM1,21,2,0,0.0,False,0.009692283822181902
C1037$@DOM1,5,2,0,0.0,False,0.15863824954069683
C1038$@DOM1,7,2,0,0.0,False,0.11426715145421151
C1039$@DOM1,6,2,0,0.0,False,0.1410052412851024
C104$@DOM1,622,15,0,0.0,True,-0.3047019168847034
C1040$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1041$@DOM1,9,3,0,0.0,False,0.07470552879155357
C1042$@DOM1,19,3,0,0.0,False,0.04320735631159084
C1043$@DOM1,7,3,0,0.0,False,0.0598494419819216
C1044$@DOM1,5,2,0,0.0,False,0.15863824954069683
C1045$@DOM1,7,2,0,0.0,False,0.11426715145421151
C1046$@DOM1,17,4,0,0.0,False,0.05304125927911557
C1047$@DOM1,6,2,0,0.0,False,0.1410052412851024
C1048$@DOM1,10,3,0,0.0,False,0.07965672206982632
C1049$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1050$@DOM1,23,4,0,0.0,False,0.04178438789915273
C1051$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1052$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1053$@DOM1,5,2,0,0.0,False,0.15863824954069683
C1054$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1055$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1058$@DOM1,2,1,0,0.0,False,0.1641316363781049
C1059$@DOM1,27,6,0,0.0,False,0.0067860526497032225
C106$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1060$@DOM1,5,2,0,0.0,False,0.15863824954069683
C1062$@DOM1,11,4,0,0.0,False,0.024361885690953766
C1063$@DOM1,4,2,0,0.0,False,0.13662129930338773
C1064$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1065$@DOM1,488,5,0,0.0,True,-0.25937605155648547
C1067$@DOM1,13,3,0,0.0,False,0.06769696623732013
C1068$@DOM1,10,2,0,0.0,False,0.08211227830702306
C1069$@DOM1,4,2,0,0.0,False,0.13662129930338773
C107$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1070$@DOM1,6,2,0,0.0,False,0.1410052412851024
C1071$@DOM1,5,2,0,0.0,False,0.15863824954069683
C1072$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1073$@DOM1,5,2,0,0.0,False,0.15863824954069683
C1074$@DOM1,5,2,0,0.0,False,0.15863824954069683
C1076$@DOM1,2,2,0,0.0,False,0.06768444225637532
C1077$@DOM1,6,2,0,0.0,False,0.1410052412851024
C1078$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1079$@DOM1,1,1,0,0.0,False,0.1599738668733292
C108$@DOM1,4,1,0,0.0,False,0.17867062809301132
C1081$@DOM1,4,2,0,0.0,False,0.13662129930338773
C1082$@DOM1,5,2,0,0.0,False,0.15863824954069683
C1083$@DOM1,4,2,0,0.0,False,0.13662129930338773
C1084$@DOM1,6,3,0,0.0,False,0.035716206365098424
C1085$@DOM1,166,16,0,0.0,True,-0.2557766022213186
C1086$@DOM1,6,2,0,0.0,False,0.1410052412851024
C1087$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1088$@DOM1,30,5,0,0.0,False,0.03975952843250652
C1089$@DOM1,10,3,0,0.0,False,0.07965672206982632
C109$@DOM1,27,5,0,0.0,False,0.04053590295009579
C1090$@DOM1,2,1,0,0.0,False,0.1641316363781049
C1091$@DOM1,2,1,0,0.0,False,0.1641316363781049
C1092$@DOM1,4,2,0,0.0,False,0.13662129930338773
C1093$@DOM1,2,1,0,0.0,False,0.1641316363781049
C1096$@DOM1,5,2,0,0.0,False,0.15863824954069683
C1097$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1098$@DOM1,6,2,0,0.0,False,0.1410052412851024
C1099$@DOM1,4,2,0,0.0,False,0.13662129930338773
C11$@DOM1,31,4,0,0.0,False,0.008519692648683463
C110$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1100$@DOM1,13,3,0,0.0,False,0.06769696623732013
C1101$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1102$@DOM1,2,1,0,0.0,False,0.1641316363781049
C1104$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1105$@DOM1,9,2,0,0.0,False,0.08922832485411009
C1106$@DOM1,2,1,0,0.0,False,0.1641316363781049
C1107$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1108$@DOM1,5,2,0,0.0,False,0.15863824954069683
C1109$@DOM1,7,2,0,0.0,False,0.11426715145421151
C111$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1110$@DOM1,2,1,0,0.0,False,0.1641316363781049
C1111$@DOM1,3,2,0,0.0,False,0.11860981593634684
C1112$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1113$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1114$@DOM1,695,13,0,0.0,True,-0.29557344228681204
C1116$@DOM1,5,2,0,0.0,False,0.15863824954069683
C1117$@DOM1,6,2,0,0.0,False,0.1410052412851024
C1118$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1119$@DOM1,1,1,0,0.0,False,0.1599738668733292
C112$@DOM1,5,2,0,0.0,False,0.15863824954069683
C1120$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1122$@DOM1,5,2,0,0.0,False,0.15863824954069683
C1123$@DOM1,7,2,0,0.0,False,0.11426715145421151
C1125$@DOM1,7,3,0,0.0,False,0.0598494419819216
C1126$@DOM1,10,3,0,0.0,False,0.07965672206982632
C1127$@DOM1,36,5,0,0.0,False,0.008519407156565961
C1128$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1129$@DOM1,1,1,0,0.0,False,0.1599738668733292
C113$@DOM1,25,5,0,0.0,False,0.04347286148255747
C1130$@DOM1,5,2,0,0.0,False,0.15863824954069683
C1131$@DOM1,3,2,0,0.0,False,0.11860981593634684
C1132$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1133$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1136$@DOM1,8,2,0,0.0,False,0.10738862592754173
C1137$@DOM1,7,2,0,0.0,False,0.11426715145421151
C1138$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1139$@DOM1,13,3,0,0.0,False,0.06769696623732013
C114$@DOM1,48,7,0,0.0,True,-0.07464623405857762
C1140$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1142$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1143$@DOM1,5,2,0,0.0,False,0.15863824954069683
C1145$@DOM1,44,6,0,0.0,True,-0.03584533753139052
C1146$@DOM1,2,2,0,0.0,False,0.06768444225637532
C1147$@DOM1,4,2,0,0.0,False,0.13662129930338773
C1148$@DOM1,12,5,0,0.0,True,-0.006306610942542257
C1149$@DOM1,1,1,0,0.0,False,0.1599738668733292
C115$@DOM1,4,1,0,0.0,False,0.17867062809301132
C1150$@DOM1,4,2,0,0.0,False,0.13662129930338773
C1151$@DOM1,6,2,0,0.0,False,0.1410052412851024
C1153$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1154$@DOM1,31,6,0,0.0,False,0.011165707349314102
C1155$@DOM1,29,5,0,0.0,False,0.04123469880352604
C1156$@DOM1,2,1,0,0.0,False,0.1641316363781049
C1157$@DOM1,31,8,0,0.0,True,-0.07628145406832287
C1158$@DOM1,2,1,0,0.0,False,0.1641316363781049
C1159$@DOM1,5,2,0,0.0,False,0.15863824954069683
C116$@DOM1,31,5,0,0.0,False,0.03612196645152865
C1160$@DOM1,4,3,0,0.0,False,0.020925754947710207
C1161$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1164$@DOM1,2,1,0,0.0,False,0.1641316363781049
C1165$@DOM1,18,5,0,0.0,False,0.02139645249914157
C1166$@DOM1,2,1,0,0.0,False,0.1641316363781049
C1167$@DOM1,57,8,0,0.0,True,-0.11333022366563794
C1168$@DOM1,5,2,0,0.0,False,0.15863824954069683
C1169$@DOM1,6,2,0,0.0,False,0.1410052412851024
C117$@DOM1,9,3,0,0.0,False,0.07470552879155357
C1170$@DOM1,5,2,0,0.0,False,0.15863824954069683
C1171$@DOM1,36,6,0,0.0,False,0.00011110998432006802
C1172$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1174$@DOM1,5,2,0,0.0,False,0.15863824954069683
C1175$@DOM1,5,2,0,0.0,False,0.15863824954069683
C1177$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1179$@DOM1,1,1,0,0.0,False,0.1599738668733292
C118$@DOM1,8,2,0,0.0,False,0.10738862592754173
C1180$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1181$@DOM1,17,5,0,0.0,False,0.019719486889573146
C1182$@DOM1,4,2,0,0.0,False,0.13662129930338773
C1184$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1185$@DOM1,2,2,0,0.0,False,0.06768444225637532
C1186$@DOM1,7,3,0,0.0,False,0.0598494419819216
C1187$@DOM1,6,2,0,0.0,False,0.1410052412851024
C1188$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1189$@DOM1,7,4,0,0.0,False,0.0008969157485811952
C119$@DOM1,8,3,0,0.0,False,0.07222243997980987
C1190$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1191$@DOM1,6,1,0,0.0,False,0.07320093411388318
C1192$@DOM1,3,2,0,0.0,False,0.11860981593634684
C1193$@DOM1,10,3,0,0.0,False,0.07965672206982632
C1194$@DOM1,2,1,0,0.0,False,0.1641316363781049
C1195$@DOM1,5,2,0,0.0,False,0.15863824954069683
C1196$@DOM1,4,2,0,0.0,False,0.13662129930338773
C1197$@DOM1,7,3,0,0.0,False,0.0598494419819216
C1198$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1199$@DOM1,1,1,0,0.0,False,0.1599738668733292
C12$@DOM1,1,1,0,0.0,False,0.1599738668733292
C120$@DOM1,2,2,0,0.0,False,0.06768444225637532
C1201$@DOM1,4,1,0,0.0,False,0.17867062809301132
C1202$@DOM1,5,2,0,0.0,False,0.15863824954069683
C1203$@DOM1,4,1,0,0.0,False,0.17867062809301132
C1205$@DOM1,5,2,0,0.0,False,0.15863824954069683
C1206$@DOM1,5,2,0,0.0,False,0.15863824954069683
C1207$@DOM1,5,2,0,0.0,False,0.15863824954069683
C1208$@DOM1,30,7,0,0.0,True,-0.04977171709728767
C1209$@DOM1,12,2,0,0.0,False,0.07068774020865154
C121$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1210$@DOM1,3,2,0,0.0,False,0.11860981593634684
C1211$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1212$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1213$@DOM1,5,2,0,0.0,False,0.15863824954069683
C1214$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1215$@DOM1,8,3,0,0.0,False,0.07222243997980987
C1216$@DOM1,7,2,0,0.0,False,0.11426715145421151
C1217$@DOM1,5,2,0,0.0,False,0.15863824954069683
C1218$@DOM1,6,2,0,0.0,False,0.1410052412851024
C1219$@DOM1,2,1,0,0.0,False,0.1641316363781049
C122$@DOM1,6,2,0,0.0,False,0.1410052412851024
C1220$@DOM1,29,8,0,0.0,True,-0.07714845697413786
C1221$@DOM1,4,1,0,0.0,False,0.17867062809301132
C1222$@DOM1,2,1,0,0.0,False,0.1641316363781049
C1223$@DOM1,27,6,0,0.0,False,0.0067860526497032225
C1224$@DOM1,2,1,0,0.0,False,0.1641316363781049
C1225$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1226$@DOM1,3,1,0,0.0,False,0.14362845818167014
C1227$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1228$@DOM1,7,3,0,0.0,False,0.0598494419819216
C1229$@DOM1,1,1,0,0.0,False,0.1599738668733292
C123$@DOM1,503,15,0,0.0,True,-0.30183864606750777
C1230$@DOM1,5,2,0,0.0,False,0.15863824954069683
C1231$@DOM1,5,2,0,0.0,False,0.15863824954069683
C1232$@DOM1,4,2,0,0.0,False,0.13662129930338773
C1233$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1234$@DOM1,2,1,0,0.0,False,0.1641316363781049
C1235$@DOM1,4,2,0,0.0,False,0.13662129930338773
C1236$@DOM1,5,2,0,0.0,False,0.15863824954069683
C1237$@DOM1,4,1,0,0.0,False,0.17867062809301132
C1238$@DOM1,32,5,0,0.0,False,0.03102753123536295
C1239$@DOM1,1,1,0,0.0,False,0.1599738668733292
C124$@DOM1,6,2,0,0.0,False,0.1410052412851024
C1240$@DOM1,4,2,0,0.0,False,0.13662129930338773
C1241$@DOM1,2,1,0,0.0,False,0.1641316363781049
C1242$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1243$@DOM1,2,1,0,0.0,False,0.1641316363781049
C1244$@DOM1,2,1,0,0.0,False,0.1641316363781049
C1245$@DOM1,9,3,0,0.0,False,0.07470552879155357
C1246$@DOM1,2,1,0,0.0,False,0.1641316363781049
C1247$@DOM1,40,6,0,0.0,True,-0.021773293357613355
C1248$@DOM1,5,2,0,0.0,False,0.15863824954069683
C125$@DOM1,25,5,0,0.0,False,0.04347286148255747
C1250$@DOM1,4,2,0,0.0,False,0.13662129930338773
C1251$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1252$@DOM1,2,1,0,0.0,False,0.1641316363781049
C1253$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1254$@DOM1,5,2,0,0.0,False,0.15863824954069683
C1255$@DOM1,16,3,0,0.0,False,0.05054649112809345
C1256$@DOM1,5,2,0,0.0,False,0.15863824954069683
C1257$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1258$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1259$@DOM1,5,2,0,0.0,False,0.15863824954069683
C126$@DOM1,5,2,0,0.0,False,0.15863824954069683
C1260$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1261$@DOM1,3,1,0,0.0,False,0.14362845818167014
C1262$@DOM1,5,2,0,0.0,False,0.15863824954069683
C1263$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1264$@DOM1,3,2,0,0.0,False,0.11860981593634684
C1265$@DOM1,5,2,0,0.0,False,0.15863824954069683
C1266$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1268$@DOM1,12,6,0,0.0,True,-0.03927239526865689
C127$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1270$@DOM1,37,7,0,0.0,True,-0.049143317112133156
C1271$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1272$@DOM1,5,2,0,0.0,False,0.15863824954069683
C1273$@DOM1,10,3,0,0.0,False,0.07965672206982632
C1274$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1275$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1276$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1277$@DOM1,6,2,0,0.0,False,0.1410052412851024
C1278$@DOM1,4,1,0,0.0,False,0.17867062809301132
C1279$@DOM1,1,1,0,0.0,False,0.1599738668733292
C128$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1280$@DOM1,4,1,0,0.0,False,0.17867062809301132
C1282$@DOM1,43,8,0,0.0,True,-0.08589641437753548
C1283$@DOM1,10,3,0,0.0,False,0.07965672206982632
C1285$@DOM1,5,2,0,0.0,False,0.15863824954069683
C1286$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1287$@DOM1,5,2,0,0.0,False,0.15863824954069683
C1289$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1291$@DOM1,36,5,0,0.0,False,0.008519407156565961
C1292$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1293$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1294$@DOM1,11,4,0,0.0,False,0.024361885690953766
C1295$@DOM1,7,3,0,0.0,False,0.0598494419819216
C1296$@DOM1,3,2,0,0.0,False,0.11860981593634684
C1297$@DOM1,5,2,0,0.0,False,0.15863824954069683
C1298$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1299$@DOM1,1,1,0,0.0,False,0.1599738668733292
C13$@DOM1,29,4,0,0.0,False,0.01750821020772597
C130$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1300$@DOM1,4,2,0,0.0,False,0.13662129930338773
C1301$@DOM1,11,3,0,0.0,False,0.06854811070516992
C1302$@DOM1,4,1,0,0.0,False,0.17867062809301132
C1303$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1304$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1305$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1307$@DOM1,27,4,0,0.0,False,0.027327793207135853
C1308$@DOM1,3,2,0,0.0,False,0.11860981593634684
C1309$@DOM1,4,1,0,0.0,False,0.17867062809301132
C131$@DOM1,3,2,0,0.0,False,0.11860981593634684
C1310$@DOM1,8,3,0,0.0,False,0.07222243997980987
C1311$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1312$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1313$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1314$@DOM1,4,2,0,0.0,False,0.13662129930338773
C1315$@DOM1,3,2,0,0.0,False,0.11860981593634684
C1316$@DOM1,6,2,0,0.0,False,0.1410052412851024
C1317$@DOM1,4,1,0,0.0,False,0.17867062809301132
C1318$@DOM1,11,2,0,0.0,False,0.07336523074882861
C1319$@DOM1,17,3,0,0.0,False,0.05045849156180093
C132$@DOM1,9,3,0,0.0,False,0.07470552879155357
C1320$@DOM1,5,2,0,0.0,False,0.15863824954069683
C1321$@DOM1,3,2,0,0.0,False,0.11860981593634684
C1322$@DOM1,3,2,0,0.0,False,0.11860981593634684
C1323$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1325$@DOM1,6,2,0,0.0,False,0.1410052412851024
C1326$@DOM1,4,1,0,0.0,False,0.17867062809301132
C1327$@DOM1,11,3,0,0.0,False,0.06854811070516992
C1328$@DOM1,1,1,0,0.0,False,0.1599738668733292
C133$@DOM1,5,2,0,0.0,False,0.15863824954069683
C1330$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1331$@DOM1,4,2,0,0.0,False,0.13662129930338773
C1332$@DOM1,9,3,0,0.0,False,0.07470552879155357
C1333$@DOM1,31,5,0,0.0,False,0.03612196645152865
C1334$@DOM1,4,1,0,0.0,False,0.17867062809301132
C1335$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1336$@DOM1,19,5,0,0.0,False,0.03368912142129632
C1337$@DOM1,25,6,0,0.0,False,0.008643170413635604
C1338$@DOM1,9,3,0,0.0,False,0.07470552879155357
C1339$@DOM1,1,1,0,0.0,False,0.1599738668733292
C134$@DOM1,20,5,0,0.0,False,0.035152110567589934
C1340$@DOM1,4,1,0,0.0,False,0.17867062809301132
C1341$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1342$@DOM1,5,2,0,0.0,False,0.15863824954069683
C1343$@DOM1,3,2,0,0.0,False,0.11860981593634684
C1344$@DOM1,5,2,0,0.0,False,0.15863824954069683
C1345$@DOM1,5,2,0,0.0,False,0.15863824954069683
C1347$@DOM1,4,2,0,0.0,False,0.13662129930338773
C1348$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1349$@DOM1,5,2,0,0.0,False,0.15863824954069683
C135$@DOM1,4,1,0,0.0,False,0.17867062809301132
C1350$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1351$@DOM1,4,1,0,0.0,False,0.17867062809301132
C1352$@DOM1,4,1,0,0.0,False,0.17867062809301132
C1353$@DOM1,5,2,0,0.0,False,0.15863824954069683
C1354$@DOM1,11,3,0,0.0,False,0.06854811070516992
C1355$@DOM1,4,1,0,0.0,False,0.17867062809301132
C1356$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1357$@DOM1,5,2,0,0.0,False,0.15863824954069683
C1358$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1359$@DOM1,1,1,0,0.0,False,0.1599738668733292
C136$@DOM1,4,1,0,0.0,False,0.17867062809301132
C1361$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1362$@DOM1,6,2,0,0.0,False,0.1410052412851024
C1363$@DOM1,3,2,0,0.0,False,0.11860981593634684
C1364$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1365$@DOM1,4,2,0,0.0,False,0.13662129930338773
C1366$@DOM1,7,2,0,0.0,False,0.11426715145421151
C1367$@DOM1,5,2,0,0.0,False,0.15863824954069683
C1368$@DOM1,5,2,0,0.0,False,0.15863824954069683
C1369$@DOM1,8,3,0,0.0,False,0.07222243997980987
C1370$@DOM1,5,2,0,0.0,False,0.15863824954069683
C1371$@DOM1,4,2,0,0.0,False,0.13662129930338773
C1372$@DOM1,3,2,0,0.0,False,0.11860981593634684
C1373$@DOM1,10,3,0,0.0,False,0.07965672206982632
C1374$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1375$@DOM1,6,2,0,0.0,False,0.1410052412851024
C1376$@DOM1,14,3,0,0.0,False,0.06601573047298809
C1377$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1378$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1379$@DOM1,5,2,0,0.0,False,0.15863824954069683
C138$@DOM1,1,1,0,0.0,False,0.1599738668733292
C1380$@DOM1,2,1,0,0.0,False,0.1641316363781049
C1381$@DOM1,10,3,0,0.0,False,0.07965672206982632
C1382$@DOM1,36,6,0,0.0,False,0.00011110998432006802
